0,1,2,3,4,5,6,7
SPK,3,Công nghệ Thông Tin (hệ đại trà),23.90,Đại học,A00,,2019
SPK,4,Công nghệ kỹ thuật ô tô (hệ đại trà),23.70,Đại học,"A00,A01,D01,D90",,2019
SPK,5,Công nghệ kỹ thuật ỏ tỏ (Ik Dại trà),23.70,Đại học,A00,,2019
SPK,6,Công nghệ kỹ thuật ỏ tỏ (Ik Dại trà),23.70,Đại học,"D01,D90",,2019
SPK,7,Công nghệ kỳ thuật điểu khicn và tự động hoả (hộ Đại trà),23.50,Đại học,"A00,A01,D01,D90",,2019
SPK,8,Công nghệ kỳ thuật điểu khicn và tự động hoả (hộ Đại trà),23.50,Đại học,"D01,D90",,2019
SPK,9,Công nghệ kỳ thuật điểu khicn và tự động hoả (hộ Đại trà),23.50,Đại học,A00,,2019
SPK,10,Logistics và quán lý chuỗi cung ứng,23.30,Đại học,"A00,A01,D01,D90",,2019
SPK,11,Logistics và quán lý chuồi cung ứng (hv Dự! trà),23.30,Đại học,"D01,D90",,2019
SPK,12,Logistics và quán lý chuồi cung ứng (hv Dự! trà),23.30,Đại học,A00,,2019
SPK,13,Công nghệ kỹ thuật cơ điện tử (hệ đại trà),23.10,Đại học,"A00,A01,D01,D90",,2019
SPK,14,Cống nghệ kỳ thu¿! cơ điộn từ (hí* Dụi (rà),23.10,Đại học,A00,,2019
SPK,15,Cống nghệ kỳ thu¿! cơ điộn từ (hí* Dụi (rà),23.10,Đại học,"D01,D90",,2019
SPK,16,Su phạm Tiếng Anh (hệ Đại trả),23.04,Đại học,"D01,D96",,2019
SPK,17,Công nghệ kỹ thuật cơ khí (hệ đại trà),22.90,Đại học,"A00,A01,D01,D90",,2019
SPK,18,Công nghệ kỳ thuật máy tinh (hệ Đại trà),22.90,Đại học,"A00,A01,D01,D90",,2019
SPK,19,Công nghv* kỳ thuvìt cơ khí (hv* Đựi trà),22.90,Đại học,A00,,2019
SPK,20,Công nghv* kỳ thuvìt cơ khí (hv* Đựi trà),22.90,Đại học,"D01,D90",,2019
SPK,1,Công nghệ Thông Tin (hệ đại trà),26.50,Đại học,"A00,A01,D01,D90",,2020
SPK,2,Công nghệ kỹ thuật ô tô (hệ đại trà),26.50,Đại học,"A00,A01,D01,D90",,2020
SPK,3,Công nghệ Thông Tin (hệ đại trà),26.50,Đại học,"D01,D90",,2020
SPK,4,Công nghệ Thông Tin (hệ đại trà),26.50,Đại học,A00,,2020
SPK,5,Công nghệ kỹ thuật ỏ tỏ (Ik Dại trà),26.50,Đại học,A00,,2020
SPK,6,Công nghệ kỹ thuật ỏ tỏ (Ik Dại trà),26.50,Đại học,"D01,D90",,2020
SPK,7,Logistics và quán lý chuỗi cung ứng,26.30,Đại học,"A00,A01,D01,D90",,2020
SPK,8,Logistics và quán lý chuồi cung ứng (hv Dự! trà),26.30,Đại học,"D01,D90",,2020
SPK,9,Logistics và quán lý chuồi cung ứng (hv Dự! trà),26.30,Đại học,A00,,2020
SPK,10,Công nghệ kỳ thuật điểu khicn và tự động hoả (hộ Đại trà),26.00,Đại học,"A00,A01,D01,D90",,2020
SPK,11,Công nghệ kỹ thuật cơ điện tử (hệ đại trà),26.00,Đại học,"A00,A01,D01,D90",,2020
SPK,12,Cống nghệ kỳ thu¿! cơ điộn từ (hí* Dụi (rà),26.00,Đại học,A00,,2020
SPK,13,Cống nghệ kỳ thu¿! cơ điộn từ (hí* Dụi (rà),26.00,Đại học,"D01,D90",,2020
SPK,14,Công nghệ kỳ thuật điểu khicn và tự động hoả (hộ Đại trà),26.00,Đại học,"D01,D90",,2020
SPK,15,Công nghệ kỳ thuật điểu khicn và tự động hoả (hộ Đại trà),26.00,Đại học,A00,,2020
SPK,16,Công nghệ kỳ thuật máy tinh (hệ Đại trà),25.75,Đại học,"A00,A01,D01,D90",,2020
SPK,17,Công nghệ kỳ thuật máy tinh (hệ Đại trà),25.75,Đại học,A00,,2020
SPK,18,Công nghệ kỳ thuật máy tinh (hệ Đại trà),25.75,Đại học,"D01,D90",,2020
SPK,19,Công nghệ Kỹ thuật Hóa học (hệ đại trà),25.50,Đại học,"A00,B00,D07,D90",,2020
SPK,20,Su phạm Tiếng Anh (hệ Đại trả),25.50,Đại học,"D01,D96",,2020
SPK,1,Công nghệ kỹ thuật điều khiển và tự động hoá (miễn học phí),28.75,Đại học,"D01,D90",,2021
SPK,2,Công nghệ thông tin (miễn học phí),28.75,Đại học,"D01,D90",,2021
SPK,3,Công nghệ kỹ thuật điều khiển và tự động hoá (miễn học phí),28.75,Đại học,A00,,2021
SPK,4,Công nghệ kỹ thuật ô tô (miễn học phí),28.75,Đại học,"D01,D90",,2021
SPK,5,Công nghệ thông tin (miễn học phí),28.75,Đại học,A00,,2021
SPK,6,Công nghệ kỹ thuật cơ điện tử (miễn học phí),28.75,Đại học,"D01,D90",,2021
SPK,7,Công nghệ kỹ thuật ô tô (miễn học phí),28.75,Đại học,A00,,2021
SPK,8,Công nghệ kỹ thuật cơ điện tử (miễn học phí),28.75,Đại học,A00,,2021
SPK,9,Logistic và quản lí chuỗi cung ứng (miễn học phí),28.75,Đại học,"D01,D90",,2021
SPK,10,Logistic và quản lí chuỗi cung ứng (miễn học phí),28.75,Đại học,A00,,2021
SPK,11,"Công nghệ kỹ thuật điện, điện lử",27.50,Đại học,"A00,A01,D01,D90",,2021
SPK,12,Công nghệ Thông Tin (hệ đại trà),27.25,Đại học,"A00,A01,D01,D90",,2021
SPK,13,Công nghệ kỹ thuật ô tô (hệ đại trà),27.25,Đại học,"A00,A01,D01,D90",,2021
SPK,14,Su phạm Tiếng Anh (hệ Đại trả),27.25,Đại học,"D01,D96",,2021
SPK,15,Công nghệ Thông Tin (hệ đại trà),27.25,Đại học,"D01,D90",,2021
SPK,16,Công nghệ Thông Tin (hệ đại trà),27.25,Đại học,A00,,2021
SPK,17,Công nghệ kỳ thuật máy tinh (hệ Đại trà),27.00,Đại học,"A00,A01,D01,D90",,2021
SPK,18,Công nghệ kỳ thuật điểu khicn và tự động hoả (hộ Đại trà),27.00,Đại học,"D01,D90",,2021
SPK,19,Công nghệ kỳ thuật điểu khicn và tự động hoả (hộ Đại trà),27.00,Đại học,A00,,2021
SPK,20,Công nghệ kỹ thuật cơ điện tử (hệ đại trà),26.75,Đại học,"A00,A01,D01,D90",,2021
SPK,1,Công nghệ Thông Tin (hệ đại trà),26.75,Đại học,"A00,A01,D01,D90",,2022
SPK,2,Công nghệ thông tin (CTCLC),26.60,Đại học,"A00,A01,D01,D90",,2022
SPK,3,Công nghệ thông tin,26.35,Đại học,"A00,A01,D01,D90",,2022
SPK,4,Công nghệ kỹ thuật cơ khí (hệ đại trà),26.15,Đại học,"A00,A01,D01,D90",,2022
SPK,5,Kỹ thuật dữ liệu,26.10,Đại học,"A00,A01,D01,D90",,2022
SPK,6,Su phạm Tiếng Anh (hệ Đại trả),26.08,Đại học,"D01,D96",,2022
SPK,7,An toàn thông tin (hệ đại trà),26.00,Đại học,"A00,A01,D01,D90",,2022
SPK,8,Robot và trí tuệ nhân tạo (miễn học phí),26.00,Đại học,"A00,A01,D01,D90",,2022
SPK,9,Thương mại điện tử (hệ Đại trà),26.00,Đại học,"A00,A01,D01,D90",,2022
SPK,10,Công nghệ kỳ thuật máy tinh (hệ Đại trà),25.75,Đại học,"A00,A01,D01,D90",,2022
SPK,11,Công nghệ kỳ thuật điểu khicn và tự động hoả (hộ Đại trà),25.70,Đại học,"A00,A01,D01,D90",,2022
SPK,12,Công nghệ kỹ thuật ô tô (hệ đại trà),25.35,Đại học,"A00,A01,D01,D90",,2022
SPK,13,Công nghệ kỹ thuật máy tinh (hệ ('hất lượng cao ticng Anh),25.25,Đại học,"A00,A01,D01,D90",,2022
SPK,14,Kinh doanh Quốc tế (hệ Đại trà),25.25,Đại học,"A00,A01,D01,D90",,2022
SPK,15,Thương mại điện tử CLC,25.15,Đại học,"A00,A01,D01,D90",,2022
SPK,16,Công nghệ kỳ thuật điều khiên và tự động hoả (hệ (’hất lượng cao ticng Việt),25.00,Đại học,"A00,A01,D01,D90",,2022
SPK,17,Kế toán (hệ Đại trà),25.00,Đại học,"A00,A01,D01,D90",,2022
SPK,18,Công nghỹ kỳ thuật điều khicn và lự động hoả (hệ Chat lượng cao ticng Anh),24.80,Đại học,"A00,A01,D01,D90",,2022
SPK,19,Công nghệ kỹ thuật máy tinh (hệ Chất lượng cao ticng Việt),24.75,Đại học,"A00,A01,D01,D90",,2022
SPK,20,Hệ thống nhúng và IoT,24.75,Đại học,"A00,A01,D01,D90",,2022
SPS,1,Sư phạm Toán học,33.00,Đại học,"A00,A01",,2016
SPS,2,Sư phạm Toán học,33.00,Đại học,A01,,2016
SPS,3,Sư phạm Tiếng Anh,32.25,Đại học,D01,,2016
SPS,4,Sư phạm Vật lý,31.50,Đại học,"A00,A01,C01",,2016
SPS,5,Sư phạm Vật lý,31.50,Đại học,"A00,A01",,2016
SPS,6,Sư phạm Hóa học,31.00,Đại học,"A00,B00,D07",,2016
SPS,7,Sư phạm Hóa học,31.00,Đại học,"B00,D07",,2016
SPS,8,Sư phạm Ngữ văn,30.50,Đại học,"C00,D01,D78",,2016
SPS,9,Sư phạm Ngữ văn,30.50,Đại học,"C00,D78",,2016
SPS,10,Ngôn ngữ Anh,29.50,Đại học,D01,,2016
SPS,11,Sư phạm Địa lý,29.00,Đại học,"C00,C04,D15,D78",,2016
SPS,12,Sư phạm Địa lý,29.00,Đại học,"C04,D78",,2016
SPS,13,Hóa học,28.00,Đại học,"A00,B00,D07",,2016
SPS,14,Sư phạm Sinh học,28.00,Đại học,"B00,D08",,2016
SPS,15,Hóa học,28.00,Đại học,"B00,D07",,2016
SPS,16,Sư phạm Sinh học,28.00,Đại học,D08,,2016
SPS,17,Vật lý học,26.00,Đại học,"A00,A01",,2016
SPS,18,Giáo dục Tiểu học,21.50,Đại học,"A00,A01,D01",,2016
SPS,19,Giáo dục Tiểu học,21.50,Đại học,"A01,D01",,2016
SPS,20,Tâm lý học,21.25,Đại học,"B00,C00,D01",,2016
SPS,1,Sư phạm Toán học,26.25,Đại học,"A00,A01",,2017
SPS,2,Sư phạm Toán học,26.25,Đại học,A01,,2017
SPS,3,Sư phạm Hóa học,26.00,Đại học,"A00,B00,D07",,2017
SPS,4,Sư phạm Tiếng Anh,26.00,Đại học,D01,,2017
SPS,5,Sư phạm Hóa học,26.00,Đại học,"B00,D07",,2017
SPS,6,Sư phạm Ngữ văn,25.25,Đại học,"C00,D01,D78",,2017
SPS,7,Sư phạm Ngữ văn,25.25,Đại học,"C00,D78",,2017
SPS,8,Sư phạm Vật lý,25.00,Đại học,"A00,A01,C01",,2017
SPS,9,Sư phạm Vật lý,25.00,Đại học,"A00,A01",,2017
SPS,10,Ngôn ngữ Anh,24.50,Đại học,D01,,2017
SPS,11,Sư phạm Sinh học,24.25,Đại học,"B00,D08",,2017
SPS,12,Tâm lý học,24.25,Đại học,"B00,C00,D01",,2017
SPS,13,Sư phạm Sinh học,24.25,Đại học,D08,,2017
SPS,14,Tâm lý học,24.25,Đại học,"C00,D01",,2017
SPS,15,Sư phạm Lịch sử,24.00,Đại học,"C00,D14",,2017
SPS,16,Sư phạm Lịch sử,24.00,Đại học,D14,,2017
SPS,17,Sư phạm Địa lý,23.50,Đại học,"C00,C04,D15,D78",,2017
SPS,18,Sư phạm Địa lý,23.50,Đại học,"C04,D78",,2017
SPS,19,Giáo dục Tiểu học,23.25,Đại học,"A00,A01,D01",,2017
SPS,20,Ngôn ngữ Hàn Quốc,23.25,Đại học,"D01,D78,D96",,2017
SPS,1,Sư phạm Tiếng Anh,22.55,Đại học,D01,,2018
SPS,2,Sư phạm Toán học,22.25,Đại học,"A00,A01",,2018
SPS,3,Sư phạm Toán học,22.25,Đại học,A01,,2018
SPS,4,Sư phạm Hóa học,21.80,Đại học,"A00,B00,D07",,2018
SPS,5,Sư phạm Hóa học,21.80,Đại học,"B00,D07",,2018
SPS,6,Ngôn ngữ Anh,21.55,Đại học,D01,,2018
SPS,7,Sư phạm Ngữ văn,21.50,Đại học,"C00,D01,D78",,2018
SPS,8,Sư phạm Ngữ văn,21.50,Đại học,"C00,D78",,2018
SPS,9,Ngôn ngữ Hàn Quốc,21.25,Đại học,"D01,D78,D96",,2018
SPS,10,Ngôn ngữ Hàn Quốc,21.25,Đại học,"D78,D96",,2018
SPS,11,Sư phạm Vật lý,21.00,Đại học,"A00,A01,C01",,2018
SPS,12,Sư phạm Vật lý,21.00,Đại học,"A00,A01",,2018
SPS,13,Ngôn ngữ Nhật,20.75,Đại học,"D01,D06",,2018
SPS,14,Tâm lý học,20.75,Đại học,"B00,C00,D01",,2018
SPS,15,Ngôn ngữ Nhật,20.75,Đại học,D06,,2018
SPS,16,Tâm lý học,20.75,Đại học,"C00,D01",,2018
SPS,17,Giáo dục Mầm non,20.50,Đại học,M00,,2018
SPS,18,Ngôn ngữ Trung Quốc,20.25,Đại học,"D01,D04",,2018
SPS,19,Sư phạm Tiếng Trung Quốc,20.25,Đại học,"D01,D04",,2018
SPS,20,Ngôn ngữ Trung Quốc,20.25,Đại học,D04,,2018
SPS,1,Sư phạm Tiếng Anh,24.00,Đại học,D01,,2019
SPS,2,Sư phạm Toán học,24.00,Đại học,"A00,A01",,2019
SPS,3,Sư phạm Toán học,24.00,Đại học,A01,,2019
SPS,4,Sư phạm Hóa học,23.50,Đại học,"A00,B00,D07",,2019
SPS,5,Sư phạm Hóa học,23.50,Đại học,"B00,D07",,2019
SPS,6,Ngôn ngữ Anh,23.25,Đại học,D01,,2019
SPS,7,Ngôn ngữ Hàn Quốc,22.75,Đại học,"D01,D78,D96",,2019
SPS,8,Sư phạm Vật lý,22.75,Đại học,"A00,A01,C01",,2019
SPS,9,Ngôn ngữ Hàn Quốc,22.75,Đại học,"D78,D96",,2019
SPS,10,Sư phạm Vật lý,22.75,Đại học,"A00,A01",,2019
SPS,11,Sư phạm Ngữ văn,22.50,Đại học,"C00,D01,D78",,2019
SPS,12,Sư phạm Ngữ văn,22.50,Đại học,"C00,D78",,2019
SPS,13,Ngôn ngữ Trung Quốc,22.00,Đại học,"D01,D04",,2019
SPS,14,Ngôn ngữ Nhật,22.00,Đại học,"D01,D06",,2019
SPS,15,Tâm lý học,22.00,Đại học,"B00,C00,D01",,2019
SPS,16,Ngôn ngữ Nhật,22.00,Đại học,D06,,2019
SPS,17,Ngôn ngữ Trung Quốc,22.00,Đại học,D04,,2019
SPS,18,Tâm lý học,22.00,Đại học,"C00,D01",,2019
SPS,19,Sư phạm Tiếng Trung Quốc,21.75,Đại học,"D01,D04",,2019
SPS,20,Sư phạm Địa lý,21.75,Đại học,"C00,C04,D15,D78",,2019
SPS,1,Sư phạm Tiếng Anh,26.50,Đại học,D01,,2020
SPS,2,Sư phạm Toán học,26.25,Đại học,"A00,A01",,2020
SPS,3,Sư phạm Toán học,26.25,Đại học,A01,,2020
SPS,4,Sư phạm Hóa học,25.75,Đại học,"A00,B00,D07",,2020
SPS,5,Sư phạm Hóa học,25.75,Đại học,"B00,D07",,2020
SPS,6,Ngôn ngữ Anh,25.25,Đại học,D01,,2020
SPS,7,Sư phạm Vật lý,25.25,Đại học,"A00,A01,C01",,2020
SPS,8,Sư phạm Ngữ văn,25.25,Đại học,"C00,D01,D78",,2020
SPS,9,Sư phạm Ngữ văn,25.25,Đại học,"C00,D78",,2020
SPS,10,Sư phạm Vật lý,25.25,Đại học,"A00,A01",,2020
SPS,11,Ngôn ngữ Hàn Quốc,24.75,Đại học,"D01,D78,D96",,2020
SPS,12,Tâm lý học,24.75,Đại học,"B00,C00,D01",,2020
SPS,13,Ngôn ngữ Hàn Quốc,24.75,Đại học,"D78,D96",,2020
SPS,14,Tâm lý học,24.75,Đại học,"C00,D01",,2020
SPS,15,Ngôn ngữ Trung Quốc,24.25,Đại học,"D01,D04",,2020
SPS,16,Ngôn ngữ Nhật,24.25,Đại học,"D01,D06",,2020
SPS,17,Ngôn ngữ Nhật,24.25,Đại học,D06,,2020
SPS,18,Ngôn ngữ Trung Quốc,24.25,Đại học,D04,,2020
SPS,19,Giáo dục Tiểu học,23.75,Đại học,"A00,A01,D01",,2020
SPS,20,Giáo dục Tiểu học,23.75,Đại học,"A01,D01",,2020
SPS,1,Sư phạm Hóa học,27.00,Đại học,"A00,B00,D07",,2021
SPS,2,Sư phạm Ngữ văn,27.00,Đại học,"C00,D01,D78",,2021
SPS,3,Sư phạm Hóa học,27.00,Đại học,"B00,D07",,2021
SPS,4,Sư phạm Ngữ văn,27.00,Đại học,"C00,D78",,2021
SPS,5,Sư phạm Toán học,26.70,Đại học,"A00,A01",,2021
SPS,6,Sư phạm Toán học,26.70,Đại học,A01,,2021
SPS,7,Sư phạm Lịch sử,26.00,Đại học,"C00,D14",,2021
SPS,8,Sư phạm Lịch sử,26.00,Đại học,D14,,2021
SPS,9,Ngôn ngữ Hàn Quốc,25.80,Đại học,"D01,D78,D96",,2021
SPS,10,Sư phạm Vật lý,25.80,Đại học,"A00,A01,C01",,2021
SPS,11,Ngôn ngữ Hàn Quốc,25.80,Đại học,"D78,D96",,2021
SPS,12,Sư phạm Vật lý,25.80,Đại học,"A00,A01",,2021
SPS,13,Giáo dục Chính trị,25.75,Đại học,"C19,D01",,2021
SPS,14,Sư phạm Tiếng Trung Quốc,25.50,Đại học,"D01,D04",,2021
SPS,15,Tâm lý học,25.50,Đại học,"B00,C00,D01",,2021
SPS,16,Sư phạm Tiếng Trung Quốc,25.50,Đại học,D04,,2021
SPS,17,Tâm lý học,25.50,Đại học,"C00,D01",,2021
SPS,18,Giáo dục Tiểu học,25.40,Đại học,"A00,A01,D01",,2021
SPS,19,Giáo dục Tiểu học,25.40,Đại học,"A01,D01",,2021
SPS,20,Ngôn ngữ Trung Quốc,25.20,Đại học,"D01,D04",,2021
SPS,1,Sư phạm Ngữ văn,28.25,Đại học,"D01,C00,D78",,2022
SPS,2,Sư phạm Ngữ văn,28.25,Đại học,"C00,D01,D78",,2022
SPS,3,Sư phạm Hóa học,27.35,Đại học,"A00,B00,D07",,2022
SPS,4,Sư phạm Toán học,27.00,Đại học,"A00,A01",,2022
SPS,5,Sư phạm Lịch sử,26.83,Đại học,"C00,D14",,2022
SPS,6,Sư phạm Tiếng Anh,26.50,Đại học,D01,,2022
SPS,7,Sư phạm Vật lý,26.50,Đại học,"A00,A01,C01",,2022
SPS,8,Sư phạm Địa lý,26.50,Đại học,"C00,C04,D15,D78",,2022
SPS,9,Tâm lý học,25.75,Đại học,"B00,C00,D01",,2022
SPS,10,Giáo dục Công dân,25.50,Đại học,"C00,C19,D01",,2022
SPS,11,Ngôn ngữ Anh,25.50,Đại học,D01,,2022
SPS,12,Sư phạm Tiếng Trung Quốc,25.10,Đại học,"D01,D14",,2022
SPS,13,Sư phạm Tiếng Trung Quốc,25.10,Đại học,"D01,D04",,2022
SPS,14,Sư phạm Lịch sử - Địa lý,25.00,Đại học,"C00,C19,C20,D78",,2022
SPS,15,Ngôn ngữ Hàn Quốc,24.97,Đại học,"D01,D96,D78",,2022
SPS,16,Ngôn ngữ Hàn Quốc,24.97,Đại học,"D01,D78,D96",,2022
SPS,17,Sư phạm Sinh học,24.80,Đại học,"B00,D08",,2022
SPS,18,Văn Học,24.70,Đại học,"D01,C00,D78",,2022
SPS,19,Văn học,24.70,Đại học,"C00,D01,D78",,2022
SPS,20,Ngôn ngữ Trung Quốc,24.60,Đại học,"D01,D04",,2022
TBD,1,Công nghệ thông tin,15.00,Đại học,"A00,A01,D01,D03,D06,D07,D23,D24,D28,D29",,2022
TBD,2,Đông phương học,15.00,Đại học,"C00,C19,C20,D01",,2022
TBD,3,Du lịch,15.00,Đại học,"A07,C00,D01,D03,D14",,2022
TBD,4,Kế toán,15.00,Đại học,"A00,A01,A08,A09",,2022
TBD,5,Ngành Luật,15.00,Đại học,"C00,C19,C20,D01",,2022
TBD,6,Ngôn ngữ Anh,15.00,Đại học,"D01,D14,D66,D84",,2022
TBD,7,Quản trị doanh nghiệp,15.00,Đại học,"A00,A01,A08,A09",,2022
TBD,8,Tài chính – Ngân hàng,15.00,Đại học,"A00,A01,A08,A09",,2022
TCT,1,Ngành Luật,23.00,Đại học,"A00,C00,D01,D03",,2016
TCT,2,Sư phạm Toán học,22.25,Đại học,"A00,A01,B08",,2016
TCT,3,Sư phạm Toán học,22.25,Đại học,"A00,A01,D01,D07",,2016
TCT,4,Luật (Chuyên ngành Luật Hành chính); Học tại khu Hòa An - Tỉnh Hậu Giang,21.50,Đại học,"A00,C00,D01,D03",,2016
TCT,5,Hóa học,21.50,Đại học,"A00,B00,C02,D07",,2016
TCT,6,Hóa học,21.50,Đại học,"A00,B00,D07",,2016
TCT,7,Sư phạm Hóa học,21.25,Đại học,"A00,B00,D07,D24",,2016
TCT,8,Sư phạm Ngữ văn,21.25,Đại học,C00,,2016
TCT,9,Sư phạm Hóa học,21.25,Đại học,"B00,D08",,2016
TCT,10,Sư phạm Ngữ văn,21.25,Đại học,"C00,D14,D15",,2016
TCT,11,Công nghệ sinh học,21.00,Đại học,"A00,B00,B08,D07",,2016
TCT,12,Sư phạm Tiếng Anh,21.00,Đại học,D01,,2016
TCT,13,Công nghệ sinh học,21.00,Đại học,"A00,B00,D07,D08",,2016
TCT,14,Sư phạm Tiếng Anh,21.00,Đại học,"D01,D14,D15",,2016
TCT,15,Chính trị học,20.75,Đại học,"C00,C19,D15",,2016
TCT,16,Sư phạm Vật lý,20.75,Đại học,"A00,A01,A02,D29",,2016
TCT,17,Chính trị học,20.75,Đại học,"C00,C19,D14,D15",,2016
TCT,18,Sư phạm Vật lý,20.75,Đại học,"A00,B00,D07,D24",,2016
TCT,19,Công nghệ kỹ thuật hoá học,20.50,Đại học,"A00,A01,B00,D07",,2016
TCT,20,Sư phạm Địa lý,20.50,Đại học,"C00,C04,D15,D44",,2016
TCT,1,Sư phạm Ngữ văn,25.00,Đại học,C00,,2017
TCT,2,Sư phạm Ngữ văn,25.00,Đại học,"C00,D14,D15",,2017
TCT,3,Sư phạm Tiếng Anh,24.50,Đại học,D01,,2017
TCT,4,Du lịch,24.50,Đại học,"C00,D01,D14,D15",,2017
TCT,5,Sư phạm Tiếng Anh,24.50,Đại học,"D01,D14,D15",,2017
TCT,6,Hoá dược,24.00,Đại học,"A00,B00,C02,D07",,2017
TCT,7,Sư phạm Địa lý,24.00,Đại học,"C00,C04,D15,D44",,2017
TCT,8,Hoá dược,24.00,Đại học,"A00,B00,D07",,2017
TCT,9,Sư phạm Lịch sử,23.75,Đại học,C00,,2017
TCT,10,Sư phạm Lịch sử,23.75,Đại học,"C00,D14,D64",,2017
TCT,11,Chính trị học,23.50,Đại học,"C00,C19,D15",,2017
TCT,12,Sư phạm Toán học,23.50,Đại học,"A00,A01,B08",,2017
TCT,13,Ngôn ngữ Anh,23.50,Đại học,"D01,D15",,2017
TCT,14,Chính trị học,23.50,Đại học,"C00,C19,D14,D15",,2017
TCT,15,Ngôn ngữ Anh,23.50,Đại học,"D01,D14,D15",,2017
TCT,16,Sư phạm Toán học,23.50,Đại học,"A00,A01,D01,D07",,2017
TCT,17,Sư phạm Hóa học,23.25,Đại học,"A00,B00,D07,D24",,2017
TCT,18,Sư phạm Hóa học,23.25,Đại học,"B00,D08",,2017
TCT,19,Kế toán,22.75,Đại học,"A00,A01,C02,D01",,2017
TCT,20,Văn học,22.75,Đại học,"C00,D01,D14",,2017
TCT,1,Sư phạm Ngữ văn,22.25,Đại học,C00,,2018
TCT,2,Sư phạm Ngữ văn,22.25,Đại học,"C00,D14,D15",,2018
TCT,3,Sư phạm Tiếng Anh,21.75,Đại học,D01,,2018
TCT,4,Sư phạm Tiếng Anh,21.75,Đại học,"D01,D14,D15",,2018
TCT,5,Giáo dục Công dân,21.50,Đại học,"C00,C19,D15",,2018
TCT,6,Giáo dục Công dân,21.50,Đại học,"C00,C19,D14,D15",,2018
TCT,7,Ngôn ngữ Anh,21.25,Đại học,"D01,D15",,2018
TCT,8,Sư phạm Địa lý,21.25,Đại học,"C00,C04,D15,D44",,2018
TCT,9,Ngôn ngữ Anh,21.25,Đại học,"D01,D14,D15",,2018
TCT,10,Sư phạm Lịch sử,21.00,Đại học,C00,,2018
TCT,11,Du lịch,21.00,Đại học,"C00,D01,D14,D15",,2018
TCT,12,Sư phạm Lịch sử,21.00,Đại học,"C00,D14,D64",,2018
TCT,13,Ngành Luật,20.75,Đại học,"A00,C00,D01,D03",,2018
TCT,14,Sư phạm Toán học,20.75,Đại học,"A00,A01,B08",,2018
TCT,15,Sư phạm Toán học,20.75,Đại học,"A00,A01,D01,D07",,2018
TCT,16,Chính trị học,20.25,Đại học,"C00,C19,D15",,2018
TCT,17,Ngành Kinh doanh quốc tế,20.25,Đại học,"A00,A01,C02,D01",,2018
TCT,18,Xã hội học,20.25,Đại học,"A01,C00,C19,D01",,2018
TCT,19,Chính trị học,20.25,Đại học,"C00,C19,D14,D15",,2018
TCT,20,Quản trị doanh nghiệp,20.00,Đại học,"A00,A01,C02,D01",,2018
TCT,1,Sư phạm Tiếng Anh,23.50,Đại học,D01,,2019
TCT,2,Sư phạm Tiếng Anh,23.50,Đại học,"D01,D14,D15",,2019
TCT,3,Sư phạm Lịch sử,22.75,Đại học,C00,,2019
TCT,4,Sư phạm Lịch sử,22.75,Đại học,"C00,D14,D64",,2019
TCT,5,Giáo dục Công dân,22.50,Đại học,"C00,C19,D15",,2019
TCT,6,Sư phạm Ngữ văn,22.50,Đại học,C00,,2019
TCT,7,Sư phạm Địa lý,22.50,Đại học,"C00,C04,D15,D44",,2019
TCT,8,Sư phạm Toán học,22.50,Đại học,"A00,A01,B08",,2019
TCT,9,Giáo dục Công dân,22.50,Đại học,"C00,C19,D14,D15",,2019
TCT,10,Sư phạm Toán học,22.50,Đại học,"A00,A01,D01,D07",,2019
TCT,11,Sư phạm Ngữ văn,22.50,Đại học,"C00,D14,D15",,2019
TCT,12,Sư phạm Hóa học,22.25,Đại học,"A00,B00,D07,D24",,2019
TCT,13,Ngành Kinh doanh quốc tế,22.25,Đại học,"A00,A01,C02,D01",,2019
TCT,14,Ngôn ngữ Anh,22.25,Đại học,"D01,D15",,2019
TCT,15,Du lịch,22.25,Đại học,"C00,D01,D14,D15",,2019
TCT,16,Ngôn ngữ Anh,22.25,Đại học,"D01,D14,D15",,2019
TCT,17,Sư phạm Hóa học,22.25,Đại học,"B00,D08",,2019
TCT,18,Quản trị doanh nghiệp,22.00,Đại học,"A00,A01,C02,D01",,2019
TCT,19,Ngành Luật,21.75,Đại học,"A00,C00,D01,D03",,2019
TCT,20,Sư phạm Vật lý,21.75,Đại học,"A00,A01,A02,D29",,2019
TCT,1,Ngành Kinh doanh quốc tế,25.75,Đại học,"A00,A01,C02,D01",,2020
TCT,2,Quản trị doanh nghiệp,25.25,Đại học,"A00,A01,C02,D01",,2020
TCT,3,Kế toán,25.00,Đại học,"A00,A01,C02,D01",,2020
TCT,4,Marketing (dạy bằng tiếng Anh),25.00,Đại học,"A00,A01,C02,D01",,2020
TCT,5,Hoá dược,24.75,Đại học,"A00,B00,C02,D07",,2020
TCT,6,Kinh doanh thương mại,24.75,Đại học,"A00,A01,C02,D01",,2020
TCT,7,Tài chính – Ngân hàng,24.75,Đại học,"A00,A01,C02,D01",,2020
TCT,8,Hoá dược,24.75,Đại học,"A00,B00,D07",,2020
TCT,9,Ngôn ngữ Anh,24.50,Đại học,"D01,D15",,2020
TCT,10,Kinh tế,24.50,Đại học,"A00,A01,C02,D01",,2020
TCT,11,Ngành Luật,24.50,Đại học,"A00,C00,D01,D03",,2020
TCT,12,Du lịch,24.50,Đại học,"C00,D01,D14,D15",,2020
